Accident year,Accident severity,Region,Ons code,Speed limit,Light condition,Weather condition,Road surface,Accidents
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lights unlit,Fog or mist,Wet or damp,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - no lighting,Unknown,Dry,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - no lighting,Fine no high winds,Unknown,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - no lighting,Fine no high winds,Dry,25
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - no lighting,Fine no high winds,Wet or damp,8
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - no lighting,Raining no high winds,Wet or damp,5
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - no lighting,Raining no high winds,Flood over 3cm. deep,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - no lighting,Other,Dry,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - no lighting,Other,Frost or ice,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Unknown,Unknown,12
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Unknown,Dry,15
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Unknown,Wet or damp,2
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Fine no high winds,Dry,91
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Fine no high winds,Wet or damp,9
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,8
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Fog or mist,Wet or damp,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Other,Dry,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Other,Wet or damp,1
2019,Slight,East Midlands,E12000004,21-30 mph,Darkness - lighting unknown,Other,Frost or ice,1
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Unknown,Unknown,4
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Unknown,Dry,4
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Unknown,Wet or damp,4
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Fine no high winds,Dry,300
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Fine no high winds,Wet or damp,37
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Fine no high winds,Frost or ice,2
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Fine no high winds,Flood over 3cm. deep,1
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Raining no high winds,Wet or damp,51
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Raining no high winds,Snow,1
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Raining no high winds,Flood over 3cm. deep,2
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Fine + high winds,Dry,3
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Fine + high winds,Wet or damp,3
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Raining + high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Fog or mist,Wet or damp,1
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Other,Dry,9
2019,Slight,East Midlands,E12000004,31-40 mph,Daylight,Other,Wet or damp,4
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Unknown,Dry,2
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Unknown,Wet or damp,2
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Fine no high winds,Dry,42
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Fine no high winds,Wet or damp,10
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Fine no high winds,Frost or ice,1
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Raining no high winds,Wet or damp,20
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Raining no high winds,Frost or ice,1
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Raining + high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Other,Dry,1
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights lit,Other,Wet or damp,7
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights unlit,Fine no high winds,Dry,3
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights unlit,Fine no high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lights unlit,Other,Wet or damp,1
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - no lighting,Fine no high winds,Dry,12
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - no lighting,Fine no high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - no lighting,Raining no high winds,Wet or damp,6
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - no lighting,Raining no high winds,Flood over 3cm. deep,1
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - no lighting,Other,Dry,1
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lighting unknown,Unknown,Dry,4
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lighting unknown,Unknown,Wet or damp,1
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lighting unknown,Fine no high winds,Dry,12
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,3
2019,Slight,East Midlands,E12000004,31-40 mph,Darkness - lighting unknown,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Unknown,Unknown,2
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Unknown,Dry,3
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Unknown,Wet or damp,1
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Fine no high winds,Dry,162
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Fine no high winds,Wet or damp,20
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Fine no high winds,Frost or ice,3
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Raining no high winds,Dry,1
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Raining no high winds,Wet or damp,35
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Fine + high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Raining + high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Snowing + high winds,Snow,1
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Fog or mist,Dry,1
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Fog or mist,Wet or damp,1
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Other,Wet or damp,3
2019,Slight,East Midlands,E12000004,41-50 mph,Daylight,Other,Frost or ice,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Unknown,Dry,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Unknown,Wet or damp,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Fine no high winds,Dry,15
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Fine no high winds,Wet or damp,7
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Fine no high winds,Frost or ice,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Raining no high winds,Wet or damp,4
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Fine + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights lit,Other,Wet or damp,4
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lights unlit,Fine no high winds,Dry,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - no lighting,Fine no high winds,Dry,13
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - no lighting,Fine no high winds,Wet or damp,11
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - no lighting,Fine no high winds,Frost or ice,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - no lighting,Raining no high winds,Wet or damp,7
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - no lighting,Raining no high winds,Flood over 3cm. deep,2
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - no lighting,Fine + high winds,Dry,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - no lighting,Fog or mist,Frost or ice,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lighting unknown,Unknown,Dry,1
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lighting unknown,Fine no high winds,Dry,6
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lighting unknown,Fine no high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,41-50 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,3
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Unknown,Unknown,2
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Unknown,Dry,12
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Unknown,Wet or damp,2
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Unknown,Frost or ice,1
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Fine no high winds,Dry,517
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Fine no high winds,Wet or damp,101
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Fine no high winds,Snow,1
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Fine no high winds,Frost or ice,19
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Raining no high winds,Dry,2
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Raining no high winds,Wet or damp,110
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Raining no high winds,Frost or ice,3
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Raining no high winds,Flood over 3cm. deep,2
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Fine + high winds,Dry,6
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Fine + high winds,Wet or damp,7
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Raining + high winds,Wet or damp,8
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Fog or mist,Frost or ice,1
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Other,Dry,3
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Other,Wet or damp,16
2019,Slight,East Midlands,E12000004,51-60 mph,Daylight,Other,Frost or ice,4
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights lit,Unknown,Dry,2
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights lit,Unknown,Wet or damp,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights lit,Fine no high winds,Dry,20
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights lit,Fine no high winds,Wet or damp,13
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights lit,Raining no high winds,Wet or damp,9
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights lit,Raining no high winds,Flood over 3cm. deep,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights lit,Other,Frost or ice,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights unlit,Fine no high winds,Dry,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Unknown,Dry,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Unknown,Wet or damp,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fine no high winds,Dry,98
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fine no high winds,Wet or damp,63
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fine no high winds,Snow,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fine no high winds,Frost or ice,5
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Raining no high winds,Wet or damp,34
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Raining no high winds,Flood over 3cm. deep,4
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Snowing no high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Snowing no high winds,Snow,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fine + high winds,Dry,2
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fine + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fine + high winds,Frost or ice,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Raining + high winds,Wet or damp,3
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Snowing + high winds,Snow,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fog or mist,Dry,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fog or mist,Wet or damp,5
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Fog or mist,Frost or ice,4
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Other,Dry,2
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Other,Wet or damp,11
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - no lighting,Other,Frost or ice,6
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lighting unknown,Unknown,Dry,3
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lighting unknown,Fine no high winds,Dry,16
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lighting unknown,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lighting unknown,Fog or mist,Wet or damp,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lighting unknown,Fog or mist,Frost or ice,1
2019,Slight,East Midlands,E12000004,51-60 mph,Darkness - lighting unknown,Other,Dry,1
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Unknown,Dry,2
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Fine no high winds,Dry,115
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Fine no high winds,Wet or damp,13
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Raining no high winds,Wet or damp,19
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Raining no high winds,Flood over 3cm. deep,2
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Snowing no high winds,Snow,1
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Fine + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Fog or mist,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Other,Dry,4
2019,Slight,East Midlands,E12000004,61-70 mph,Daylight,Other,Wet or damp,5
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lights lit,Fine no high winds,Dry,13
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lights lit,Fine no high winds,Wet or damp,6
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lights lit,Raining no high winds,Wet or damp,8
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lights lit,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lights lit,Fog or mist,Dry,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lights lit,Other,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lights unlit,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - no lighting,Fine no high winds,Dry,15
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - no lighting,Fine no high winds,Wet or damp,6
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - no lighting,Raining no high winds,Wet or damp,8
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - no lighting,Raining no high winds,Flood over 3cm. deep,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - no lighting,Raining + high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - no lighting,Raining + high winds,Flood over 3cm. deep,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - no lighting,Other,Wet or damp,2
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lighting unknown,Unknown,Dry,3
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lighting unknown,Unknown,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lighting unknown,Fine no high winds,Dry,4
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lighting unknown,Fine no high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,61-70 mph,Darkness - lighting unknown,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,Motorway,Daylight,Unknown,Dry,1
2019,Slight,East Midlands,E12000004,Motorway,Daylight,Fine no high winds,Dry,29
2019,Slight,East Midlands,E12000004,Motorway,Daylight,Fine no high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,Motorway,Daylight,Fine no high winds,Snow,1
2019,Slight,East Midlands,E12000004,Motorway,Daylight,Raining no high winds,Wet or damp,7
2019,Slight,East Midlands,E12000004,Motorway,Daylight,Raining no high winds,Flood over 3cm. deep,1
2019,Slight,East Midlands,E12000004,Motorway,Daylight,Snowing no high winds,Snow,1
2019,Slight,East Midlands,E12000004,Motorway,Daylight,Raining + high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,Motorway,Darkness - lights lit,Fine no high winds,Dry,5
2019,Slight,East Midlands,E12000004,Motorway,Darkness - lights lit,Fine no high winds,Wet or damp,2
2019,Slight,East Midlands,E12000004,Motorway,Darkness - lights lit,Raining + high winds,Wet or damp,1
2019,Slight,East Midlands,E12000004,Motorway,Darkness - lights lit,Other,Wet or damp,2
